File ID	File Name	Run Metadata ID	Study Name	PDC Study ID	PDC Study Version	Study ID	Project Name	Data Category	File Type	Access	File Size (in bytes)	Md5sum	Downloadable	File Download Link
254415e9-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N111T112_240min_C2_120413.raw	NCC_N111T112_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1818901218	c608d8ed859cdb755990051b05a59184	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N111T112_240min_C2_120413.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UtqLE8-Hzw~Np3WdSgf7YMNFtOY~tD0DYtIbzivRyLhoQ04dshDiEg09NlaBoFlp41OmkRIH~c6y4lzAv6B3A5eKn63zGvy35LJqsZDvIcL6Cvyd5VctSkRIWFcDbHhLoA5X4U3GEzSHur-OOsQ799SUTU-WfX7MHBk98ckegk1necS~jqouoF1CEHam-6sw335kN1bJGqucL~7OHSVMnE~W7-sfngX0-5VXhbxaEnDpXiQ1XB0RmCMkh-hXPV66oWLBKIEb-UVdRDbQreWb3W0T~sxY50q-L1G4atWrsakTh-RcYL0AyOQb6TO-qnsx~ExfXLAATwfQvWkvkAuqqQ__
25441c29-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N115T116_240min_C1_031514.raw	NCC_N115T116_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1252632903	96e815705c9b49dcd0a4ceec12efe7a7	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N115T116_240min_C1_031514.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bUZP9rqLxo3oQiRlgGXmafiE3Ut0447MCYiFaVEnDsbBtrZMqkrWhGuzG0LTNQoDyUCRShjhbCxC4xq2yr0hreUZDzKw7Rk1jOVcfLvFnWqzR~eULw6oIHNnK-TwSw2ZZdsbKfMMNnHC7NZb~C4k~Vgw~62V-S6xiA0rcHRMnyEPO2oRZIwls8u~uCx9zGoQlSoaITAsNv5j3auHHRUQgr7ksMM4um16-VgdmLOvC75WEVjdWSqKBWN-6w5GBKElSxh~CgfrDhPkHV2PNoeaNG6ixN9cyu3oh1hmhfwrDnTGQig3kV2hIvEtv0CBYPLB9FkWO12dEFCe7wXaua5VcA__
25441e1a-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N117T118_240min_C1_120713.raw	NCC_N117T118_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1762059467	8af9ed6ad890055c6f7285bd17980cc0	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N117T118_240min_C1_120713.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YDDXehPyQC07CEAdfIlMPRTD9rGZ7oLPV6a4stpVXz1iC6n~MzAUKmBVc5WApWX5JoBgDUgN3slycWKYF51gMrZ2Zofce60cg3WYsPAsMShO250YzkoY9Qw85nmTDGW0XVD1mvy-LRPzXavOL0xNS9tjhfEabDPyxytlbueY1BdTcX8Fr01e4n~NVDITfqvJIih3woEexdZG-awjlc0z-rotWEJx9gd-s4MIpPd2fRC-jK8r4eC1Enub~DiGD9uIbH7p07XCJwfVntqagI0evMHNpPlrNHjyHRXB6d1PLR53yfV52spBUwkkgJEuxcCCnk-YLwK9R0ypHJQYPDRf7A__
254424d5-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N119T120_240min_C2_121213.raw	NCC_N119T120_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1540475190	34f57cd48c67c448b08190ab8c3dcd58	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N119T120_240min_C2_121213.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=S3rDESTb26azA6AWAoFP2r6WANKT8ASCR50tQTa4Mnz8AupKh1Ynz6VjiX7P4liLVkQOQZW5~cB5LDGSv6treXAljC41Ha8DtnhWuq~rhYoNrsqdPBvIAanidgKOaJkHxeTB8uGeX0boZGcWyf5WIETcZEATMujfMeUcVo4rFX6Lw2y-tJNpDMsoNVBILcspTmT62cqJ-PtafZv9qcMYDb8c9dft0f3oU4C-ccxED8r-IBpas0jZEc1eUWS4fjEZ3MNal7M2yyT~CA7abiRUZ6-XpO~5krmrGFcFhDnUPGhxJiRMPWlVj9KjGYGnF7PHtXWmmzmC66Q7lTuzI~fxlw__
254426cc-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N123T124_240min_C1_121413.raw	NCC_N123T124_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1588362176	6cdd2e34862e5858eb733212ed11f43f	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N123T124_240min_C1_121413.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=H74WrX-GXlgZeDjqhHtWoxp4mdPKaGcXHKEB63HEgTEvj22GYIHL-Mff5xjEgktqOBtoJLfGwc2xRI2b8uUNUunr1zDwS9HctQTawVWqawnhhYrd5-klUmPwjYCueklKSR00jif6HqG8RAQhmx2pZoyODERsi0DrOdlThR-SVX~Q9qFC7PZ1QlwDo4nzxSYKJcspvsRnt5ONF1D9SA3LRoVntexS6J9tFW-ltbYC0yiizHbhAnoH6vPseVTlUoZX4W8zqnxrk~PxkkAf1DSwSzXaI06dCJBkyjtgRgbLAfis9ZsZsTJ-fPFKDtCT7zmatmHb9e1Tr1ZG4orkaMDQSg__
25442dbb-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N131T132_240min_C1_121713.raw	NCC_N131T132_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1425050926	1fe0fadfc6030100a1cfdd03e1c0cc18	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N131T132_240min_C1_121713.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f22YRko2YawhlrDCmbUKVknwDRBCf88-ya-8e7ZkbskiuOhTZdJdLNH0IueFDCkfPTEqwLK~mJOCNwDOksSM3AzzVz2FFYFeDVpsjIDNjSsBieAvGLrniOrMBjDXruKcuTV2LDyL3Zcihasypux8fRzlVhKO9HS5TP0x85a10IDAa9~EUnShxSoi73ClSHlICHPh4hhdfc-tPpbJ-EOUoBk2x-BH2xfJ38uwChOi2vR5bhY-G8n29rmlNcjBZrtKWQRE-P~3pmdR8O5SI8Zy6WYNZ7lpxQOMi~-r5FGOLtuh1XJXjTR3cx86rZqUVccnE8wwkbWSYIptyLw5ZFucgw__
25442fc0-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N135T136_240min_082814.raw	NCC_N135T136_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1337861891	887084abd307d56cc9971f00ecbcd60a	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N135T136_240min_082814.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=V0WkAE2MATZL8Xvw5W843tBkM6NtZVB4M8UcKAk3F5YQyt~CS5VG0DmDA7ZZcxca0gZhFzA~MmMN16Ciq04PbOPUfgMuZt1cFi-HhYQH~iM4esEyFJKKWEL4XnDZ11S48v1vVWNUrPqTr7FTIA9eepZVwAZyO72FWXEWnDR4lEUBFSD2vnroWQoGnvR4F18Oqrw1w7uv7WKqU5eZUukrEb4JXIWFvBNkY8m5GIVqy3aX7TS0h-~kNP-6qGBuZN2ygzF0RBwzrgsyKjg4pYL-1DmOFwJifZwAzyhVCkpMQtyV4HhLH8ZcSbaEUFD7-6MKPpXa8KzY6WACM2IVwCuX0g__
254437e7-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N137T138_240min_C1_122513.raw	NCC_N137T138_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1543430750	7a542c1e3022198c0231aac32ab91f5c	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N137T138_240min_C1_122513.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Bu~xdNiAoQNKqHEq1L4qw88uX-~VeOuR2lPE0CiemoRwa3KXiWK4UicWaKqooMHpg0ZAUgsNtdrqUWlABzlkA47GHq5k5DqVptvw1i8v7wkiBaMfb2XFP83Dem0hfUYRVCaZ68q-KS-P2pGB3ALMTlmqNRUi3WuLYsyk2oO5W4Mx2rxDHJRA3d76CR669MuAsQYkASjuZF2jiSMd7X-gT~4Li0ikVbcRCE2npkg2XG5kSYZPcUH1G6WIcNKQMI22ISmIIO8jgRWauIlchrURcGjgx3de-0pTYswyWIS7bE~81iPkf7RtO1Hn~fpnmi-egEBli3Ki4qdW2FrTffC7Hw__
254439ec-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N139T140_240min_C1_122813.raw	NCC_N139T140_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1515411546	aaf610bc71cdd5db5de9f9ece0e9d060	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N139T140_240min_C1_122813.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UOc~7ri3einLYDtD8JCHWq6HpZCms00uKMkAcHk48lm7XWHzOZSkHoiPpGYCOAffoKLpSttS5WveFBps6m5jH9ER3ajoXOwqr6-n1Cvk4~~o3ENFgPm8SRMSfb7rZjDDoCbhtRXVKBhG2DvPAdrTP5wjHj~EC8z6ln2FvdZmJ5k1p-tHU1P~OHxowtNqYhfhRYDkW4sst3r5dPuyJ4iZhUqqC2xKLhaHPuwO18Bc783DDNI-tanLOoAov7vc8MnkWqm~iDPJJ3ZEjvh2jd4p~echb-mCZ1eHwtzk~euxHMFx7SSW1KxqSD9BUAvd~sEUgS4e98kZXPvipq~VPG5Gsw__
2544407d-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N13T236_240min_C1_021915.raw	NCC_N13T236_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1660329926	21e46b1edcd73773118904411cb6876b	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N13T236_240min_C1_021915.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Mvs-BB0U4IIitrBmADtzRsF-BIL0HfdM4NdEImN58ndtny0GGaKBO0PM5psx0KlnzMW52Vl3UTa8eQC2PC26YY-QtzYfzOlIJlYpVF9QcK5NoKTfR5heEr6i7uSMaBj9bpocYZZAOi7VTXASFUlAGiRHJOb8PLVE9LWZFNUtAQDAgEGMwnGiMgT~xX-PaDRajXHCX-zuj0~sYwYGcxlOq3RbZ0RR3tfnwNT6iU4Zf8Ql49Ix6r5s3lHd6uFUXbyrFLEzlgbLCb0h~LZBzc9VA~5kQo7kO7CvpJRH-M0nTqULMxduiCog0~wQOh6~7BCTeSRaNyH~~RfZwg~liPinOQ__
25444264-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N143T144_240min_C1_080214.raw	NCC_N143T144_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1434860821	78c9910092542c81fae0f6fc49d3f1d2	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N143T144_240min_C1_080214.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cHHny81MrGTIKIyUAwc268cN7mXKDaxN7vLUWrIYCnvSsn-Gc2VjgE0F2QDodgLHUqPUeT5m3uew7jhzQ9M7iYf7AVc-QDX3M0R9FkOQYdojtiBPDFPlZwGDREPtluEf97nSqdZ8Ej3Eb0CJvTGNUmi2bv3l5lSDfqt1ln6ryijrnY6djRB8WS3HVZoj9ratg5duizCU~7XNrsfFV4dlXcEcglH74Sa3jy3hxrrw3fxei4yHecYVSe84n10qlDIuS9TMuKmO-ziUje7wpZDZtl-JBYt7dK1EaNK8qUJo-~jyxKRZCnd08QmQkm6P4-yglVdyrsdPoDDAGWNGd395zw__
25444900-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N145T202_240min_092414.raw	NCC_N145T202_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1788470654	887bdbd5417944f9259bc05cc9143bc5	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N145T202_240min_092414.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Wf~vTeAn1F8~0mf5Y4l0zMNkt20G2yHxLLr2-FyxTHKvQSevOkj8kQd98D3cvAzr357tgnifeA96QKpwiI3~VH6geFi2GfnK8mbGPRSGg3jg8Qj69ilhBSk6m7oby1rKTyfIms2KEm72FCqBRGp34PfZxH2FYiBTPaxlAjPf~Q8qwmpU-jJtkj-p3HzcxrPYTrVRuvicbDmJ~3OhhVLqUAwnW2geFvFtuaMOXoz4Vta58DSQQrmPnQNAXTK-uFYwbLDvHGM8dgEW6Yqf5mPOsWr7UQPRIdEY3V5WKRAWbKkCgkdaN8UQvD4xorlPMffFNqwsRxyuQUDlEapzOgH3XA__
25444aef-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N147T148_240min_C2_080514.raw	NCC_N147T148_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1522705928	f34d8ad68388f7d4ce7b3b5afd9da931	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N147T148_240min_C2_080514.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hMQwt3fXcd6wAzG-hl6zOVuWm0Pdy0MmSyd3MApxUw1jB5VArs9SiReVLYcsrKpYuIe3C-UcbBLKLY4FrHJgsv23R3AOuQne8sHKhnxXiahCKsjRtct6TwRKSfsJKFLoCilgUxwPmD~hwc8CMC3PwZ0gyj9NYIQZ0VjT8GAmE7E4j-6AvMFqblg2roNEfOd8~r9lMRM~D6hWx2bkA-hPsjemWWRRZBjb1mYNW4gIruzzNuwkrHXgnieNLePtbTR-cRua-SWkfRMwBDPGUUyMqlVmUgz11-mlPENRkCjvd4A9THaKJZxdLpEJO3k55CJd~OiGnC6IlBclkieXYnIevg__
2544519a-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N149T150_240min_090114.raw	NCC_N149T150_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1145942169	f068a662f99f14ea757d7484e76512b2	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N149T150_240min_090114.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UXmWy-zR2pzMcA5spn840-6LRxm98XJINIwa-oC-FSvufkauIFh-jFE88zD6NodggdGfRBU8BHdn6sK-iu~RLV8UOQ913~9Vx4BgFNh~R~J~qsLMgYrTgzsUPgZETp3iC93WpEltwzM8gEPOUKemx8Ha0IkgFlCf74oKcYtmDYPT1slZhTN8P2~3HgbQiRBq~SttwDFj3br-ypye3sxt-fNSgHoswSJEkNajeFgiAEsSUjEhtSbIQx7qFQfm9t6pJ7gWHtFypZ5UL6ERyocLYcJnl9UEFeLgmDB5DUxLk6IWzQZEebIWWMvODWSn59d7zkja8Q8fDvJEB97Uw9M94g__
2544581f-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N155T156_240min_C2_080814.raw	NCC_N155T156_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1423174694	ba16a905c4adc17745a39f61fa9526bb	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N155T156_240min_C2_080814.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YhUWVgSTAuX6X3eqjLQyLo1wFdF7ynZHK0S4Jm3PLJ9zUjSvemJQMW6mRGlAGnATYHvW41fU7WH5j~xWxEAaAMhNSKdUL0dKGG9nxj6-9CLhWQPiESwP7R5tStbjxJZKKFLKv~Yg4yOIRcxk-RKMjHPAwBbi69G5zptqZJBHfwM1u6mRUFA0I6wafn9maSCiA1ztehMXade5lTrcwpq5HlxRAH3CZ8Quiv1GMx5WrVrAEtH1hTbhS6Dh9Bf0W7D0ppuHhFNOIdmUGY4WrzuEvatmB2-6kaJTK99Ufysd7toGRV4IuJmx5ukfFzOhybkCc40obvG528HFwdzW7au2EQ__
25445f80-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N15T16_240min_C1_011213.raw	NCC_N15T16_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1606147893	ef7d917ee906191d136c6c226a8fa56b	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N15T16_240min_C1_011213.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cQ75~teI0ucYSAiHLcXigHHZem-v3c~VPeZV3VVHrkJPLILwJ8dGOHwQpeQNR4ayUxvyP3VTWHIdNy-Pwmy-lzYuiZNEv-G2f9ND0M~oncMdk02c7yh151364~HRbF6kfx5WCCOO83UY7eMQtWlAyuCnwGub~bIYUiBn2bErRUGUS4~b0mPZHYNd3FHunTLHxVZRHJxQzyBpiau~6ZyTYGsjZRfqymc1c7Ssy3eCyranY9y7RnzrB4l8kUPz0Q54Y3xzGLWe8l3l~4tu8WSwglVEbIRoIOo8jR9L~EDOQuGd2ctGlQFIZ-O6auRhWlFGD5ogJF6WvGjFWlj7vGpeyQ__
254461f1-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N161T162_240min_080414.raw	NCC_N161T162_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1967806769	fd11b731ce024cebea32c6baf8e05229	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N161T162_240min_080414.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OuXRTLUxYXLZQlBdp4BQubVcp6qb6amSWxTeKun-jluXfr4LcgAn4HwVwhz9a9SS5o-Pr4GMfYJdpoIB8Rzh1y9COOxfVptViiyhKKvmyOJ035FrifIznwM7V8bO-GHVLikSWS4UyewQXbjtUw40TfEjb8q~crf~04CAbXK5JDpRplALWLvfyCmghQOq9EnxPU46NsGGYMNoJ5Oqoy4gQX88Ht4Kw-N4A~7nLqL5i4WT-LDfkrx0TICIg~j6UqgQZ7JZ8K-mTLo~VNhyoWMKn5kFrRl0yGlV1jn3l3YAQ-OYaPGeCRyl-vSzX3gG5crhKHWRQ6g9kf9dyNIp1kBAWA__
254463a1-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N163T164_240min_C1_031714.raw	NCC_N163T164_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1130947251	5f291be9fc1759c90c7970703a6c000e	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N163T164_240min_C1_031714.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Du5FcFKPlaaNbEk~qRaWV5vFvQU9QDljp57regbUW8~R~77R0bIHmas59sv~Mcp8y4y6pttUq6qU3wgRLFilEDSfX5uSFrDjRiveD4Q1ajkZ1x9r7cCWI0AYOFn-kvIZ~duR1iAS48hOyJEz-XlH6CvhMDaFqi~sA6CdJKMXeBROJH0BZSS04J~BQJmAvdXAvjZpB72O6eiu7aQX3MEwAh99wqp4ryqhMQyI-60kfnZGLR1TvI17KNATlLRJQaQw4WLVUIbP04c3cOSR7ba9d6s7Gtwx2wF8~AxC7MW6mPwTchIhepK8wh8K4T3abANHYkHWJgkNjuTLhEyAoaM9ww__
2544652c-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N165T166_240min_C1_020714.raw	NCC_N165T166_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1450741043	3e2a6d5da0bce7952055568b09e9c806	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N165T166_240min_C1_020714.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EN0H4iWNyq5RUg8ppmQLxPjfGvZRZWgzwnZk0bepjmHxko~Vo6qxyZH~yQ1ANSaEKCQ595lyfiPnz47Yhi2U5CRtxp7283nH0lNEqm~ScVI5lBUxPFITr3RgLQnVH2tVUNQXWhw5r-1wfU6Ya3fze2jSrl2oBK78n8NUyzGovEZl33YkFSFOnukehJYvW~9koEpmZPY6sJG0G2CRRiLwoKgzoqN6XkR7yBTxJnZU-cKfnNsgRl3mEuBEZjTvgQTH-DrMB6tA9reIZ-VsPRq6TY1kM-Uh4-rNIrkWVvCVSsq5wdXMfBhxYYrt6-NrMRCgdBljR5a5TGimu9~sZ6~qBg__
2544669e-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N167T168_240min_080714.raw	NCC_N167T168_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	2016713338	cef7fc835cf7784fdc2191696d93d4b1	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N167T168_240min_080714.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Fzzs8UoC2BuojJ20OwqWzpj2QR8UgPRZuu6clQd57kgcFsFLYzbUQHo25dnyC4ZWw7yNAo4SJd6lDc8eyMDVeCpXg8gzU5twijUq9giAdPJHEMzxBM4NyvbQkGM4AX2XG52ijRyuVHdfIHw03eeM7c~kxX1N7jjgaGt2f82oLBxXR0EHwH4tdBsbJ-uwUqESzckoapijYM5xTXeSay7tAzPbLjLa5lfNs04oE6fC9n18jS3owPfOZbuuUbTZmsecgWArlDMgrbU9dLzEURgtTDepcy6-ehan6Sem-66tV80dTyO-nhePLvBN6pgrY1jzlOS1uVNlYRsq~sj8wFaZcQ__
25446b45-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N169T170_240min_C1_032014.raw	NCC_N169T170_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	2063390793	d6457930a4b2eee6c380a3e49ec6b0a1	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/28/Phospho_FN01_N169T170_240min_C1_032014.raw?Expires=1722230056&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WhQg4kTWw16vXcz3ayH6Cy4IBydosRHMjFByl2QAr8XOUsQlfeNa~5g20FIeKWIs6rkdk4HEohMclh5jgfgyre3qNAO-qlGY4RSYSReoVHRP4poFe8nNUctuqFDbdvr7qSwJIUyMUlKRMHCSboVVXJr8DxIVbOuu-slrDZsbqCeEO2YZjeBm2sxCXtTKJ9h1Qp4phz3-6mxV1TnyZrZneAgmzsK6cqL3xKMwHm~vMIcTGjrtb6f7snUmxIqWNE7rimGinJcnALeBn~YwRQjhkhkj4QMRjmE0DaS5IBHzim7bg-p1HX4MDxJF-55AOaYpmlSY51kLjiaWZJovlk2uTQ__
